
Standard & Poors 500 Index,Last: 3900.8601,Change:  -116.9599
"Date: June 11, 2022, 8:47 PM EDT",Bid: 3878.48,Ask: 3927.9299,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Aug 19 2022,SPXW220819C03875000,204.67,-68.48,193.8,195.2,6,0.2611,0.5531,0.0009,62,3875.00,SPXW220819P03875000,155.95,43.65,159.8,161.2,30,0.2616,-0.4467,0.0009,416
Fri Aug 19 2022,SPX220819C03880000,309.4,0,189.1,192.1,0,0.2582,0.55,0.0009,45,3880.00,SPX220819P03880000,152.05,39,160.5,162.7,21,0.2602,-0.4501,0.0009,411
Fri Aug 19 2022,SPXW220819C03880000,199.69,-70.11,190.8,192.3,20,0.2606,0.5487,0.0009,135,3880.00,SPXW220819P03880000,155.91,42.11,161.8,163.2,149,0.261,-0.4511,0.0009,266
Fri Aug 19 2022,SPX220819C03885000,347.3,0,186.2,189.2,0,0.257,0.5455,0.0009,18,3885.00,SPX220819P03885000,162.79,48.24,162.5,164.8,82,0.26,-0.4546,0.0009,255
Fri Aug 19 2022,SPXW220819C03885000,345.8,0,187.9,189.3,0,0.2599,0.5442,0.0009,80,3885.00,SPXW220819P03885000,164.67,49.32,163.9,165.3,150,0.2603,-0.4555,0.0009,200
Fri Aug 19 2022,SPX220819C03890000,195.41,-66.19,183.3,186.2,4,0.2564,0.541,0.0009,41,3890.00,SPX220819P03890000,163.37,47.22,164.6,166.8,88,0.2593,-0.4591,0.0009,156
Fri Aug 19 2022,SPXW220819C03890000,196.4,-66.05,185,186.4,26,0.2591,0.5398,0.0009,156,3890.00,SPXW220819P03890000,158.03,41.13,166,167.4,167,0.2597,-0.46,0.0009,224
Fri Aug 19 2022,SPX220819C03895000,316.07,0,180.4,183.4,0,0.2558,0.5365,0.0009,24,3895.00,SPX220819P03895000,164.27,46.62,166.7,168.9,1,0.2587,-0.4636,0.0009,110
Fri Aug 19 2022,SPXW220819C03895000,191.68,-67.37,182.1,183.5,2,0.2585,0.5353,0.0009,145,3895.00,SPXW220819P03895000,170.55,52.05,168.1,169.5,149,0.2591,-0.4645,0.0009,148
Fri Aug 19 2022,SPX220819C03900000,184.87,-69.93,177.6,180.6,454,0.2551,0.532,0.0009,3742,3900.00,SPX220819P03900000,172.48,53.23,168.8,171.1,3011,0.2581,-0.4681,0.0009,13496
Fri Aug 19 2022,SPXW220819C03900000,188.59,-67.06,179.3,180.7,6,0.2579,0.5308,0.0009,154,3900.00,SPXW220819P03900000,171.86,51.81,170.2,171.6,173,0.2584,-0.469,0.0009,1943
Fri Aug 19 2022,SPX220819C03905000,177.9,-73.5,174.7,177.6,4,0.2545,0.5274,0.0009,17,3905.00,SPX220819P03905000,170.75,49.9,171,173.2,2,0.2574,-0.4727,0.0009,78
Fri Aug 19 2022,SPXW220819C03905000,213.19,0,176.4,177.8,0,0.2574,0.5263,0.0009,159,3905.00,SPXW220819P03905000,172.08,50.38,172.3,173.7,161,0.2578,-0.4735,0.0009,53
Fri Aug 19 2022,SPX220819C03910000,175.71,-72.39,171.9,174.9,50,0.2539,0.5228,0.0009,48,3910.00,SPX220819P03910000,179.29,56.84,173.1,175.4,54,0.257,-0.4772,0.0009,145
Fri Aug 19 2022,SPXW220819C03910000,232.93,0,173.6,175,0,0.2565,0.5217,0.0009,137,3910.00,SPXW220819P03910000,177.79,54.49,174.5,175.9,157,0.2571,-0.478,0.0009,151
Fri Aug 19 2022,SPX220819C03915000,181.29,-63.41,169.1,172.1,57,0.2533,0.5182,0.0009,22,3915.00,SPX220819P03915000,166.6,42.45,175.3,177.6,62,0.2557,-0.4818,0.0009,185
Fri Aug 19 2022,SPXW220819C03915000,179.04,-66.46,170.8,172.2,404,0.2561,0.5172,0.0009,137,3915.00,SPXW220819P03915000,185.45,60.55,176.7,178.1,149,0.2565,-0.4826,0.0009,303
Fri Aug 19 2022,SPX220819C03920000,174.16,-67.24,166.3,169.3,53,0.2524,0.5136,0.0009,52,3920.00,SPX220819P03920000,178.66,52.91,177.5,179.8,55,0.2551,-0.4865,0.0009,368
Fri Aug 19 2022,SPXW220819C03920000,175.91,-66.24,168,169.4,3,0.2554,0.5126,0.0009,60,3920.00,SPXW220819P03920000,175.31,48.71,178.9,180.3,154,0.2558,-0.4872,0.0009,39
Fri Aug 19 2022,SPX220819C03925000,160.96,-77.14,163.6,166.5,39,0.252,0.509,0.0009,880,3925.00,SPX220819P03925000,181.75,54.3,179.7,182,20,0.2549,-0.4911,0.0009,2509
Fri Aug 19 2022,SPXW220819C03925000,301.2,0,165.3,166.6,0,0.2545,0.508,0.0009,326,3925.00,SPXW220819P03925000,181.14,52.89,181.1,182.5,219,0.2552,-0.4918,0.0009,1336
Fri Aug 19 2022,SPX220819C03930000,161.5,-73.45,160.9,163.8,70,0.2513,0.5043,0.0009,111,3930.00,SPX220819P03930000,184,54.85,182,184.3,40,0.2544,-0.4958,0.0009,3637
Fri Aug 19 2022,SPXW220819C03930000,161.38,-74.17,162.5,163.9,2,0.2542,0.5034,0.0009,99,3930.00,SPXW220819P03930000,173.83,43.88,183.3,184.8,149,0.2544,-0.4964,0.0009,215
Fri Aug 19 2022,SPX220819C03935000,158.7,-72.9,158.1,161,52,0.2507,0.4997,0.0009,89,3935.00,SPX220819P03935000,175,44.2,184.2,186.5,34,0.2536,-0.5004,0.0009,331
Fri Aug 19 2022,SPXW220819C03935000,229.44,0,159.8,161.2,0,0.2532,0.4987,0.0009,512,3935.00,SPXW220819P03935000,110.48,0,185.6,187,0,0.2538,-0.501,0.0009,345
Fri Aug 19 2022,SPX220819C03940000,167.78,-60.62,155.4,158.3,54,0.2505,0.495,0.0009,46,3940.00,SPX220819P03940000,188.65,56.1,186.5,188.8,45,0.253,-0.5051,0.0009,978
Fri Aug 19 2022,SPXW220819C03940000,157.58,-71.47,157.1,158.5,2,0.2526,0.4941,0.0009,217,3940.00,SPXW220819P03940000,97.15,0,187.9,189.3,0,0.2532,-0.5057,0.0009,149
Fri Aug 19 2022,SPX220819C03945000,159.15,-66,152.8,155.7,175,0.2498,0.4903,0.0009,45,3945.00,SPX220819P03945000,190.48,56.18,188.8,191.1,48,0.2522,-0.5098,0.0009,96
Fri Aug 19 2022,SPXW220819C03945000,267.01,0,154.5,155.8,0,0.2519,0.4894,0.0009,141,3945.00,SPXW220819P03945000,193.06,57.96,190.2,191.6,2,0.2525,-0.5103,0.0009,172
Fri Aug 19 2022,SPX220819C03950000,151.8,-70.05,150.1,152.9,542,0.2487,0.4855,0.0009,2531,3950.00,SPX220819P03950000,187.48,51.43,191.1,193.5,661,0.2517,-0.5145,0.0009,4729
Fri Aug 19 2022,SPXW220819C03950000,160,-62.6,151.8,153.2,174,0.2515,0.4847,0.0009,279,3950.00,SPXW220819P03950000,188.69,51.79,192.5,194,51,0.2518,-0.515,0.0009,379
Fri Aug 19 2022,SPX220819C03955000,162.09,-56.56,147.5,150.4,14,0.2486,0.4808,0.0009,36,3955.00,SPX220819P03955000,187.63,49.78,193.4,195.8,2,0.251,-0.5193,0.0009,15
Fri Aug 19 2022,SPXW220819C03955000,160.9,-58.5,149.2,150.5,150,0.2508,0.48,0.0009,110,3955.00,SPXW220819P03955000,137.29,0,194.9,196.3,0,0.2512,-0.5198,0.0009,321
Fri Aug 19 2022,SPX220819C03960000,244.9,0,144.9,147.8,0,0.2474,0.476,0.0009,65,3960.00,SPX220819P03960000,188.7,49.05,195.8,198.2,11,0.2504,-0.5241,0.0009,116
Fri Aug 19 2022,SPXW220819C03960000,158.3,-57.95,146.6,147.9,154,0.2501,0.4753,0.0009,128,3960.00,SPXW220819P03960000,200.51,60.01,197.2,198.7,4,0.2505,-0.5245,0.0009,144
Fri Aug 19 2022,SPX220819C03965000,159.31,-53.04,142.3,145.2,11,0.2467,0.4712,0.0009,69,3965.00,SPX220819P03965000,182.9,41.4,198.2,200.6,15,0.2497,-0.5288,0.0009,100
Fri Aug 19 2022,SPXW220819C03965000,156.3,-56.75,144,145.3,164,0.2494,0.4705,0.0009,141,3965.00,SPXW220819P03965000,119.04,0,199.6,201.1,0,0.2498,-0.5292,0.0009,198
Fri Aug 19 2022,SPX220819C03970000,149.28,-59.92,139.8,142.5,22,0.2459,0.4664,0.0009,159,3970.00,SPX220819P03970000,200.29,56.99,200.6,203,94,0.2486,-0.5336,0.0009,280
Fri Aug 19 2022,SPXW220819C03970000,146.33,-63.57,141.4,142.8,149,0.2489,0.4658,0.0009,90,3970.00,SPXW220819P03970000,194.1,49.9,202.1,203.5,47,0.2491,-0.534,0.0009,331
Fri Aug 19 2022,SPX220819C03975000,148.9,-57.2,137.3,140,8,0.2459,0.4616,0.0009,981,3975.00,SPX220819P03975000,193.3,48.1,203.1,205.5,6,0.2484,-0.5384,0.0009,5470
Fri Aug 19 2022,SPXW220819C03975000,144.53,-62.27,138.9,140.2,152,0.2479,0.461,0.0009,249,3975.00,SPXW220819P03975000,199.35,53.3,204.5,206,13,0.2486,-0.5387,0.0009,233
Fri Aug 19 2022,SPX220819C03980000,152.63,-50.37,134.8,137.4,4,0.2452,0.4568,0.0009,90,3980.00,SPX220819P03980000,193.3,46.25,205.5,208,9,0.2478,-0.5433,0.0009,292
Fri Aug 19 2022,SPXW220819C03980000,139.75,-63.95,136.4,137.7,149,0.2475,0.4562,0.0009,158,3980.00,SPXW220819P03980000,120.08,0,207,208.4,0,0.2478,-0.5435,0.0009,288
Fri Aug 19 2022,SPX220819C03985000,175,0,132.3,134.9,0,0.244,0.452,0.0009,20,3985.00,SPX220819P03985000,204.85,55.9,208,210.5,3,0.2471,-0.5481,0.0009,18
Fri Aug 19 2022,SPXW220819C03985000,143.8,-56.8,133.9,135.2,166,0.2468,0.4514,0.0009,154,3985.00,SPXW220819P03985000,213.01,63.21,209.4,210.9,52,0.2472,-0.5484,0.0009,166
Fri Aug 19 2022,SPX220819C03990000,217.8,0,129.9,132.5,0,0.2439,0.4471,0.0009,53,3990.00,SPX220819P03990000,212.3,61.4,210.5,213,203,0.2464,-0.553,0.0009,182
Fri Aug 19 2022,SPXW220819C03990000,138.97,-58.58,131.4,132.7,150,0.2461,0.4466,0.0009,350,3990.00,SPXW220819P03990000,215.42,63.67,212,213.4,132,0.2465,-0.5532,0.0009,457
Fri Aug 19 2022,SPX220819C03995000,198.43,0,127.4,130,0,0.2427,0.4422,0.0009,101,3995.00,SPX220819P03995000,217.59,64.79,213.1,215.5,205,0.2458,-0.5578,0.0009,43
Fri Aug 19 2022,SPXW220819C03995000,136.8,-57.7,128.9,130.3,159,0.2452,0.4418,0.0009,159,3995.00,SPXW220819P03995000,125.46,0,214.5,216,0,0.2458,-0.558,0.0009,343
Fri Aug 19 2022,SPX220819C04000000,122.15,-68.6,125,127.6,1045,0.2425,0.4374,0.001,18448,4000.00,SPX220819P04000000,218,63.2,215.6,218.1,738,0.2446,-0.5627,0.001,28529
Fri Aug 19 2022,SPXW220819C04000000,135.02,-56.43,126.5,127.8,207,0.2447,0.4369,0.0009,464,4000.00,SPXW220819P04000000,216.97,61.32,217,218.5,71,0.2444,-0.5628,0.0009,248
Fri Aug 19 2022,SPX220819C04005000,133.4,-54.3,122.7,125.2,3,0.2413,0.4325,0.001,14,4005.00,SPX220819P04005000,211.3,54.6,218.2,220.7,7,0.2439,-0.5676,0.001,27
Fri Aug 19 2022,SPXW220819C04005000,131.06,-57.39,124.1,125.4,4,0.244,0.432,0.0009,145,4005.00,SPXW220819P04005000,225.05,67.45,219.6,221.1,108,0.2445,-0.5677,0.0009,301
Fri Aug 19 2022,SPX220819C04010000,131.7,-53,120.3,122.8,3,0.2408,0.4276,0.001,90,4010.00,SPX220819P04010000,219.8,61.1,220.8,223.3,100,0.2438,-0.5725,0.001,247
Fri Aug 19 2022,SPXW220819C04010000,124.04,-61.41,121.7,123,9,0.2433,0.4272,0.0009,191,4010.00,SPXW220819P04010000,224.11,64.51,222.2,223.7,4,0.2438,-0.5726,0.0009,281
Fri Aug 19 2022,SPX220819C04015000,231.77,0,118,120.4,0,0.24,0.4226,0.001,55,4015.00,SPX220819P04015000,230.68,69.93,223.4,225.9,4,0.2432,-0.5774,0.001,30
Fri Aug 19 2022,SPXW220819C04015000,121.34,-61.16,119.5,120.7,16,0.2425,0.4223,0.0009,98,4015.00,SPXW220819P04015000,169.82,0,224.8,226.3,0,0.2432,-0.5774,0.0009,200
Fri Aug 19 2022,SPX220819C04020000,126.2,-52.6,115.7,118.1,2,0.2393,0.4177,0.001,210,4020.00,SPX220819P04020000,217.5,54.7,226.1,228.6,29,0.242,-0.5824,0.001,863
Fri Aug 19 2022,SPXW220819C04020000,128.4,-51.15,117.1,118.3,31,0.242,0.4174,0.0009,173,4020.00,SPXW220819P04020000,219.21,55.51,227.5,229,26,0.2417,-0.5823,0.0009,191
Fri Aug 19 2022,SPX220819C04025000,116.04,-59.86,113.4,115.5,174,0.2387,0.4128,0.001,1839,4025.00,SPX220819P04025000,233.3,68.5,228.8,231.3,20,0.2418,-0.5873,0.001,1506
Fri Aug 19 2022,SPXW220819C04025000,121.8,-54.8,114.8,116,53,0.2413,0.4125,0.0009,179,4025.00,SPXW220819P04025000,224.47,58.77,230.2,231.7,8,0.2418,-0.5872,0.0009,403
Fri Aug 19 2022,SPX220819C04030000,121.5,-51.5,111.1,113.2,3,0.2382,0.4078,0.001,68,4030.00,SPX220819P04030000,220.6,53.7,231.1,234.3,54,0.2412,-0.5923,0.001,1938
Fri Aug 19 2022,SPXW220819C04030000,119.5,-54.2,112.5,113.7,15,0.2406,0.4076,0.0009,133,4030.00,SPXW220819P04030000,234.97,67.17,232.9,234.4,5,0.2411,-0.5921,0.0009,125
Fri Aug 19 2022,SPX220819C04035000,222.3,0,108.9,111,0,0.2378,0.4029,0.001,16,4035.00,SPX220819P04035000,242.45,73.45,233.9,237,7,0.2405,-0.5972,0.001,113
Fri Aug 19 2022,SPXW220819C04035000,113.5,-57.3,110.3,111.4,4,0.2399,0.4027,0.0009,133,4035.00,SPXW220819P04035000,231.2,61.3,235.6,237.1,24,0.2404,-0.5971,0.0009,301
Fri Aug 19 2022,SPX220819C04040000,156.66,0,106.7,108.7,0,0.2367,0.3979,0.001,243,4040.00,SPX220819P04040000,220.12,49.02,236.6,239.8,8,0.2392,-0.6022,0.001,434
Fri Aug 19 2022,SPXW220819C04040000,117.8,-50.15,107.9,109.2,7,0.2392,0.3978,0.0009,289,4040.00,SPXW220819P04040000,243.73,71.73,238.3,239.8,3,0.2391,-0.602,0.0009,343
Fri Aug 19 2022,SPX220819C04045000,113.74,-50.61,104.5,106.5,6,0.236,0.3929,0.001,136,4045.00,SPX220819P04045000,244.01,70.71,239.4,242.5,38,0.2386,-0.6072,0.001,160
Fri Aug 19 2022,SPXW220819C04045000,113,-52.1,105.8,107,19,0.2384,0.3928,0.0009,167,4045.00,SPXW220819P04045000,233.15,59,241.1,242.6,151,0.239,-0.6069,0.0009,421
Fri Aug 19 2022,SPX220819C04050000,105.2,-56.3,102.4,104.3,212,0.2354,0.388,0.001,1652,4050.00,SPX220819P04050000,227.94,52.49,242.2,245.4,210,0.2386,-0.6121,0.001,4181
Fri Aug 19 2022,SPXW220819C04050000,114.16,-48.14,103.7,104.7,56,0.2377,0.3879,0.0009,214,4050.00,SPXW220819P04050000,231.96,55.66,243.9,245.4,150,0.2384,-0.6119,0.0009,371
Fri Aug 19 2022,SPX220819C04055000,100.8,-57.95,100.2,102.2,4,0.2352,0.383,0.0009,5,4055.00,SPX220819P04055000,243.41,65.81,245,248.2,4,0.238,-0.6171,0.0009,187
Fri Aug 19 2022,SPXW220819C04055000,104.39,-55.11,101.5,102.6,11,0.2372,0.383,0.0009,276,4055.00,SPXW220819P04055000,246.85,68.35,246.7,248.2,151,0.2376,-0.6168,0.0009,285
Fri Aug 19 2022,SPX220819C04060000,107.59,-48.41,98.1,100,50,0.2346,0.378,0.0009,87,4060.00,SPX220819P04060000,242.11,62.31,247.9,251.1,23,0.2367,-0.6221,0.0009,492
Fri Aug 19 2022,SPXW220819C04060000,107.35,-49.35,99.4,100.4,25,0.2364,0.378,0.0009,406,4060.00,SPXW220819P04060000,254.18,73.48,249.6,251.1,163,0.237,-0.6218,0.0009,336
Fri Aug 19 2022,SPX220819C04065000,102.21,-50.99,96,97.9,6,0.2335,0.373,0.0009,50,4065.00,SPX220819P04065000,249.7,67.65,250.7,253.9,55,0.2367,-0.6271,0.0009,97
Fri Aug 19 2022,SPXW220819C04065000,106.4,-47.55,97.3,98.3,7,0.2358,0.3731,0.0009,147,4065.00,SPXW220819P04065000,239.97,57.02,252.5,254,157,0.2359,-0.6267,0.0009,294
Fri Aug 19 2022,SPX220819C04070000,91.43,-59.07,94,95.8,47,0.2332,0.368,0.0009,120,4070.00,SPX220819P04070000,261.49,77.14,253.7,256.9,60,0.236,-0.6321,0.0009,179
Fri Aug 19 2022,SPXW220819C04070000,102.08,-49.12,95.2,96.2,24,0.235,0.3681,0.0009,131,4070.00,SPXW220819P04070000,258.97,73.77,255.4,256.9,166,0.2352,-0.6316,0.0009,288
Fri Aug 19 2022,SPX220819C04075000,89.38,-58.42,91.9,93.8,40,0.2321,0.363,0.0009,2239,4075.00,SPX220819P04075000,248.05,61.45,256.6,259.8,6,0.2354,-0.637,0.0009,1505
Fri Aug 19 2022,SPXW220819C04075000,92.88,-55.62,93.1,94.2,73,0.2343,0.3632,0.0009,229,4075.00,SPXW220819P04075000,256.76,69.26,258.3,259.8,164,0.2346,-0.6366,0.0009,270
Fri Aug 19 2022,SPX220819C04080000,151.49,0,89.9,91.7,0,0.2319,0.358,0.0009,70,4080.00,SPX220819P04080000,246.99,58.09,259.5,262.8,29,0.2346,-0.642,0.0009,116
Fri Aug 19 2022,SPXW220819C04080000,90.83,-54.97,91.1,92.2,52,0.2337,0.3582,0.0009,164,4080.00,SPXW220819P04080000,263.27,73.52,261.2,262.7,173,0.2342,-0.6415,0.0009,296
Fri Aug 19 2022,SPX220819C04085000,96.9,-45.5,88,89.7,10,0.2307,0.3531,0.0009,97,4085.00,SPX220819P04085000,261.32,70.07,262.5,265.7,6,0.2341,-0.647,0.0009,88
Fri Aug 19 2022,SPXW220819C04085000,213,0,89.1,90.1,0,0.2332,0.3533,0.0009,158,4085.00,SPXW220819P04085000,265.84,73.74,264.2,265.7,150,0.2333,-0.6465,0.0009,224
Fri Aug 19 2022,SPX220819C04090000,94.88,-44.92,86,87.8,9,0.2306,0.3481,0.0009,224,4090.00,SPX220819P04090000,265.93,72.38,265.5,268.8,114,0.2334,-0.652,0.0009,319
Fri Aug 19 2022,SPXW220819C04090000,95.8,-44.7,87.1,88.2,1,0.2325,0.3483,0.0009,322,4090.00,SPXW220819P04090000,265.21,70.81,267.2,268.7,149,0.2328,-0.6514,0.0009,318
Fri Aug 19 2022,SPX220819C04095000,90.22,-46.88,84.1,85.8,36,0.2294,0.3431,0.0009,79,4095.00,SPX220819P04095000,267.99,72.04,268.5,271.8,2,0.2321,-0.657,0.0009,53
Fri Aug 19 2022,SPXW220819C04095000,94.2,-43.7,85.1,86.2,3,0.2316,0.3434,0.0009,61,4095.00,SPXW220819P04095000,274.48,77.68,270.3,271.7,151,0.2321,-0.6564,0.0009,175
Fri Aug 19 2022,SPX220819C04100000,91.45,-43.1,82.2,83.9,119,0.2288,0.3381,0.0009,5495,4100.00,SPX220819P04100000,276,77.65,271.6,274.9,153,0.2314,-0.662,0.0009,8079
Fri Aug 19 2022,SPXW220819C04100000,86.4,-48.9,83.2,84.3,26,0.2311,0.3384,0.0009,552,4100.00,SPXW220819P04100000,272.37,73.17,273.3,274.8,188,0.2315,-0.6613,0.0009,415
Fri Aug 19 2022,SPX220819C04105000,86.84,-45.16,80.3,82,10,0.2281,0.3332,0.0009,36,4105.00,SPX220819P04105000,278.96,78.21,274.7,278,4,0.2308,-0.6669,0.0009,43
Fri Aug 19 2022,SPXW220819C04105000,86.27,-46.43,81.3,82.4,3,0.2304,0.3335,0.0009,266,4105.00,SPXW220819P04105000,273.79,72.19,276.4,277.9,149,0.2307,-0.6662,0.0009,184
Fri Aug 19 2022,SPX220819C04110000,86.95,-42.45,78.4,80.1,7,0.2279,0.3282,0.0009,233,4110.00,SPX220819P04110000,281.43,78.28,277.8,281.1,2,0.2308,-0.6719,0.0009,241
Fri Aug 19 2022,SPXW220819C04110000,86.34,-43.86,79.4,80.5,15,0.2296,0.3286,0.0009,261,4110.00,SPXW220819P04110000,174.43,0,279.5,281,0,0.23,-0.6712,0.0009,337
Fri Aug 19 2022,SPX220819C04115000,79.1,-47.8,76.6,78.2,27,0.2272,0.3232,0.0009,91,4115.00,SPX220819P04115000,209.65,0,280.9,284.2,0,0.2295,-0.6768,0.0009,54
Fri Aug 19 2022,SPXW220819C04115000,80.6,-47.05,77.6,78.6,210,0.2289,0.3237,0.0009,392,4115.00,SPXW220819P04115000,175.8,0,282.6,284.1,0,0.2294,-0.6761,0.0009,154
Fri Aug 19 2022,SPX220819C04120000,82.8,-41.6,74.8,76.4,184,0.2263,0.3183,0.0009,251,4120.00,SPX220819P04120000,275.33,67.18,284.1,287.4,2,0.2288,-0.6818,0.0009,257
Fri Aug 19 2022,SPXW220819C04120000,77.43,-47.72,75.8,76.8,176,0.2283,0.3188,0.0009,392,4120.00,SPXW220819P04120000,287.67,78.67,285.8,287.3,9,0.2287,-0.681,0.0009,310
Fri Aug 19 2022,SPX220819C04125000,81,-41,73,74.6,9,0.2254,0.3134,0.0009,550,4125.00,SPX220819P04125000,271.09,60.44,287.3,290.6,5,0.2282,-0.6867,0.0009,991
Fri Aug 19 2022,SPXW220819C04125000,80.4,-42.3,74,75,165,0.2276,0.3139,0.0009,395,4125.00,SPXW220819P04125000,293.54,82.04,289,290.5,2,0.2281,-0.6859,0.0009,465
Fri Aug 19 2022,SPX220819C04130000,71.39,-48.11,71.3,72.8,235,0.2253,0.3085,0.0009,726,4130.00,SPX220819P04130000,293.38,80.18,290.5,293.8,1,0.2276,-0.6916,0.0009,247
Fri Aug 19 2022,SPXW220819C04130000,80.2,-40,72.2,73.2,178,0.2269,0.309,0.0009,403,4130.00,SPXW220819P04130000,301.62,87.57,290.7,296,2,0.2278,-0.6908,0.0009,256
Fri Aug 19 2022,SPX220819C04135000,71.93,-45.17,69.6,71.1,48,0.2246,0.3036,0.0009,268,4135.00,SPX220819P04135000,181.85,0,293.8,297.1,0,0.2269,-0.6965,0.0009,177
Fri Aug 19 2022,SPXW220819C04135000,74.03,-43.77,70.5,71.5,174,0.2264,0.3041,0.0009,345,4135.00,SPXW220819P04135000,278.4,61.8,293.9,299.2,24,0.2264,-0.6956,0.0009,145
Fri Aug 19 2022,SPX220819C04140000,70.45,-44.25,67.9,69.4,7,0.2236,0.2987,0.0009,230,4140.00,SPX220819P04140000,301.86,83.51,297,300.3,24,0.227,-0.7014,0.0009,1172
Fri Aug 19 2022,SPXW220819C04140000,72.28,-43.12,68.8,69.7,153,0.2255,0.2993,0.0009,353,4140.00,SPXW220819P04140000,180.54,0,297.1,302.6,0,0.2268,-0.7005,0.0009,243
Fri Aug 19 2022,SPX220819C04145000,68.3,-44,66.2,67.7,3,0.2229,0.2938,0.0009,193,4145.00,SPX220819P04145000,304.25,83.25,300.3,303.6,102,0.2256,-0.7063,0.0009,289
Fri Aug 19 2022,SPXW220819C04145000,73,-40.1,67.1,68,157,0.2249,0.2944,0.0009,313,4145.00,SPXW220819P04145000,174.26,0,300.4,305.9,0,0.2255,-0.7053,0.0009,158
Fri Aug 19 2022,SPX220819C04150000,66.18,-43.87,64.5,66,66,0.2223,0.289,0.0009,6216,4150.00,SPX220819P04150000,306.19,82.54,303.7,307,61,0.225,-0.7111,0.0009,7709
Fri Aug 19 2022,SPXW220819C04150000,67.18,-43.52,65.4,66.4,208,0.2245,0.2896,0.0009,543,4150.00,SPXW220819P04150000,303.89,79.39,303.7,309.3,7,0.2244,-0.7101,0.0009,397
Fri Aug 19 2022,SPX220819C04155000,99.63,0,62.9,64.4,0,0.2217,0.2841,0.0009,120,4155.00,SPX220819P04155000,311.81,85.46,307,310.3,234,0.2244,-0.716,0.0009,36
Fri Aug 19 2022,SPXW220819C04155000,68.25,-40.15,63.8,64.7,151,0.2237,0.2848,0.0009,276,4155.00,SPXW220819P04155000,314.53,87.38,307,312.6,2,0.2249,-0.7149,0.0009,184
Fri Aug 19 2022,SPX220819C04160000,64.3,-41.1,61.3,62.8,2,0.221,0.2793,0.0009,199,4160.00,SPX220819P04160000,314.63,85.58,310.4,313.7,2,0.2237,-0.7208,0.0009,444
Fri Aug 19 2022,SPXW220819C04160000,67.71,-38.39,62.2,63.1,155,0.223,0.28,0.0009,376,4160.00,SPXW220819P04160000,305.64,75.79,310.4,316,2,0.2242,-0.7197,0.0009,260
Fri Aug 19 2022,SPX220819C04165000,65.48,-37.67,59.8,61.2,45,0.2204,0.2745,0.0009,56,4165.00,SPX220819P04165000,176.34,0,313.8,317.1,0,0.2232,-0.7256,0.0009,79
Fri Aug 19 2022,SPXW220819C04165000,66.02,-37.88,60.6,61.5,156,0.2224,0.2753,0.0009,448,4165.00,SPXW220819P04165000,295.85,63.25,313.7,319.5,2,0.2225,-0.7245,0.0009,40
Fri Aug 19 2022,SPX220819C04170000,63.29,-37.66,58.2,59.6,13,0.2202,0.2697,0.0009,428,4170.00,SPX220819P04170000,310.99,76.49,317.2,320.6,5,0.2225,-0.7303,0.0009,200
Fri Aug 19 2022,SPXW220819C04170000,64.76,-36.89,59.1,60,151,0.2216,0.2705,0.0009,308,4170.00,SPXW220819P04170000,321.74,86.39,317.1,322.9,1,0.2219,-0.7292,0.0009,102
Fri Aug 19 2022,SPX220819C04175000,63.27,-35.53,56.7,58.1,58,0.2195,0.265,0.0009,1704,4175.00,SPX220819P04175000,314.34,77.04,320.7,324,1,0.222,-0.7351,0.0009,1988
Fri Aug 19 2022,SPXW220819C04175000,59.7,-39.75,57.5,58.5,270,0.2211,0.2658,0.0009,371,4175.00,SPXW220819P04175000,183.43,0,320.6,326.4,0,0.2224,-0.7339,0.0009,61
Fri Aug 19 2022,SPX220819C04180000,60.32,-36.23,55.2,56.6,11,0.2188,0.2603,0.0009,95,4180.00,SPX220819P04180000,309.06,68.91,324.2,327.5,2,0.2213,-0.7398,0.0009,232
Fri Aug 19 2022,SPXW220819C04180000,94.24,0,56,57,0,0.2204,0.2611,0.0009,294,4180.00,SPXW220819P04180000,326.19,85.24,324,329.9,2,0.2207,-0.7386,0.0009,71
Fri Aug 19 2022,SPX220819C04185000,61.56,-32.89,53.7,55.1,26,0.2178,0.2556,0.0009,72,4185.00,SPX220819P04185000,178.25,0,327.7,331,0,0.2207,-0.7445,0.0009,229
Fri Aug 19 2022,SPXW220819C04185000,107.68,0,54.6,55.5,0,0.2198,0.2565,0.0008,239,4185.00,SPXW220819P04185000,232.1,0,327.5,333.5,0,0.2212,-0.7433,0.0008,9
Fri Aug 19 2022,SPX220819C04190000,85.89,0,52.3,53.6,0,0.2173,0.2509,0.0008,48,4190.00,SPX220819P04190000,335.01,89.16,331.2,334.6,2,0.2201,-0.7492,0.0008,82
Fri Aug 19 2022,SPXW220819C04190000,118.47,0,53.1,54,0,0.2192,0.2518,0.0008,177,4190.00,SPXW220819P04190000,258.16,0,331,337,0,0.2195,-0.7479,0.0008,63
Fri Aug 19 2022,SPX220819C04195000,50.7,-39.55,50.9,52.2,25,0.217,0.2463,0.0008,44,4195.00,SPX220819P04195000,331.65,82.9,334.8,338.1,7,0.2205,-0.7538,0.0008,30
